时间,MEC,NEERI,SHPE,SZPE,Deposit,Loan,M2,PPI,PPI_pro,PPI_ex,PPI_raw,PPI_fac,PPI_liv,PPI_food,PPI_clo,PPI_gen,PPI_dur,IPI,RECI_imputed,CPI_seasadj,CPI_food_seasadj,CPI_health_seasadj,CPI_trans_seasadj,Consumption_imputed_seasadj,Import_seasadj,Export_seasadj,M0_seasadj,M1_seasadj,Trade_balance_seasadj
2017/2/1,103.2154,99.97,16.85,42.26,1543813.97,1098023.51,1589857,94.8676040736399,92.593907212847,85.3667894302152,92.2532232365838,93.3925128647172,102.714527709711,106.124597039031,108.572231777795,102.50019042465,94.8110763635908,95.6294821740975,100.78,113.737088358785,121.390753562422,116.28000623179,97.9929280172016,30063.7026301878,1479.59659443199,1857.66753395941,67077.4851712244,489429.285178162,378.07093952742
2017/3/1,103.5535,99.32,16.87,40.02,1556487.07,1108256,1607938.98,95.1896710574099,93.0327216151767,85.4119876368888,92.1834526552512,94.079677982273,102.824049578775,106.031067763645,108.4789406,102.714175918968,95.097045756911,96.1345218105136,101.12,113.956637343953,122.143098210434,116.880059831105,98.0057904330652,30447.8467657455,1560.7419393303,1865.13491613942,67648.7069188191,490829.440259391,304.39297680912
2017/4/1,103.723,98.74,16.7,35.87,1559117.58,1119233.62,1603918.84,94.716574864735,92.5580757227863,84.3105665866667,91.3539029825518,93.6991815930998,102.725080106745,105.935570292176,108.274042673039,102.715396127707,95.0942584058355,95.8646596969677,101.21,114.435743990686,122.963181784783,117.664315966197,97.6955564692206,30711.5848124573,1474.81271201082,1900.14234281414,67277.3155647022,498541.320801568,425.32963080332
2017/5/1,103.5918,98.16,16.5,34.06,1570194.04,1130352.83,1609740.77,94.3986246092757,92.2836878687578,83.2634248058432,90.7944141121863,93.5365147867765,102.62489498911,105.522521791047,108.382847954184,102.616829542757,95.1861797146642,95.4768931207655,101.18,114.71540632677,124.011374815507,118.218645391281,97.3040811105629,31078.7498870481,1512.56940616669,1901.0125629716,67906.9758751077,502412.771461611,388.44315680491
2017/6/1,103.5804,98.63,17,35.75,1596635.61,1145720.82,1639497.05,94.203208790551,91.9942479743638,81.5346146044769,90.0193366385082,93.6690355800772,102.524920454008,105.423313965285,108.493681886172,102.720036351918,95.0929142060942,95.1493200509784,101.38,114.881237589851,124.260343959011,118.664962187965,96.9793313045293,31301.5178939891,1563.4956365055,1943.10066955439,68102.724252529,501614.027385477,379.60503304889
2017/7/1,103.4708,98.6,17.48,35.38,1604795.21,1153975.9,1636341.11,94.277936763061,92.2452599979514,80.8097946851848,89.9465785111047,94.1023662057339,102.525936531946,105.42820995294,108.390295101429,102.617874265642,95.0960160502394,95.1506414661933,101.45,114.918822679912,124.028234559594,119.162182289742,96.5617298708651,31508.355510495,1460.13252025861,1878.73497375182,68252.7830187278,511944.290694133,418.60245349321
2017/8/1,103.2699,99.06,18,36.79,1618425.55,1164895.84,1652947.3,95.2518680223041,93.3323154351673,82.50175288,91.6145332699583,94.9029275445651,102.628361265496,105.639273051556,108.609201414561,102.924388447755,95.0965019753935,95.9324553671799,101.47,115.189831844546,124.070402463128,119.838816507711,97.1467858013705,31697.0779663474,1553.73335774603,1917.71047943579,68641.7998213829,516223.114720632,363.97712168976
2017/9/1,103.071,100.19,18.02,37.71,1622757.71,1177617.35,1663666.05,96.2646121865196,94.5810992102046,84.4364525495374,93.4560788693958,95.9880498196615,102.730172478219,105.745437263494,108.613691372618,103.332626921477,95.0969701856792,97.1197750388759,101.5,115.263065903582,123.099926955777,121.958154049228,97.2903757980577,31802.3080674018,1605.17273848782,1889.73587779627,69458.7826066172,520228.093552736,284.56313930845
2017/10/1,103.0101,100.35,18.37,38.1,1633318.72,1184249.28,1662449.96,96.8496431646894,95.3620411308414,86.2186381991382,94.7790997878452,96.5631721368619,102.934607953356,105.744277442538,108.722736502955,103.530129874576,95.1944872002847,97.9125781021665,101.54,115.514239029401,123.694781386384,122.177251244661,97.6323122321307,31991.124903909,1587.14946896905,1880.27858693245,69407.8668313462,525076.562422364,293.129118
2017/11/1,103.1531,100.3,18.11,36.34,1648973.59,1195476.59,1679156.64,97.3559064523953,95.9766787774789,87.5460001121636,95.7594148032961,96.7918277359122,103.037844319022,105.739865032238,108.724561007464,103.74015974371,95.2919956601857,98.4348244666162,101.68,115.700422372046,123.917341080014,122.384213239664,98.2639655358378,32144.5995377603,1691.24912949635,2018.62172878741,69601.0817733252,530019.370914062,327.37259929106
2017/12/1,103.3228,100.24,18.16,36.21,1641044.22,1201320.99,1690235.31,97.9813024229339,96.8360145977717,88.6595774107008,96.8227627321595,97.6217401203033,103.241250678663,106.051946694478,108.943509356033,104.14985207063,95.1023678270693,99.3559448851223,101.77,115.983803037944,124.148438771561,122.618331033728,98.7383029015601,32209.5572961786,1616.39310425826,2077.83117573985,69138.6017511436,530698.616371509,461.43807148159
2018/1/1,103.7044,100.92,19.25,36.02,1679728.17,1230255.13,1720814.46,98.5243544190215,97.2295418977619,89.5738182904224,97.6041236077893,97.5307961479582,102.911867233835,105.995544111793,109.007371711844,103.61780425335,94.5254100730199,99.6358539164716,101.69,116.20292170125,124.726489327718,122.94694206124,99.0674267771874,32476.3332935769,1777.88795974287,2068.8222608974,69174.1430245682,538748.558393151,290.93430115453
2018/2/1,103.875,102.05,18.29,34.5,1676717.15,1238648.54,1729070.12,98.3777054243646,97.0384147590637,90.8302639537489,97.6961634075422,97.3149984050354,103.022671292841,106.124597039031,109.115092936684,103.627692519322,94.7162652872273,99.8371793897578,101.71,116.598826236808,125.188716252036,123.196273395174,99.2080720630006,32699.2797594813,1804.22210635402,2183.46883033871,68838.6479678919,532263.363876604,379.24672398469
2018/3/1,103.5969,102.04,17.77,32.94,1691816.02,1249814.08,1739859.48,98.1405508601896,96.847063201399,89.6825870187332,96.884808740669,97.560626067617,103.029697677933,106.031067763645,108.804377395923,103.638603502239,94.8117546196403,99.6914991175026,101.52,116.343329901859,124.591121562153,123.543097246817,97.9831835105044,32003.5662781881,1785.02235883164,2099.57763923813,69178.5297891561,525462.606729489,314.55528040649
2018/4/1,103.2861,102.86,17.31,27.97,1697167.94,1261588.65,1737683.73,97.936938410136,96.7231891303117,89.4535111484534,96.5610754525572,97.3534496752307,102.827805186852,106.041505862468,108.490590758385,103.639834692857,94.5236928554005,99.4116521057555,101.39,116.571763081472,124.108553175128,123.806718500401,98.6950929287485,32438.6524319724,1794.80091356443,2115.56289706584,70286.8803058319,534535.278499853,320.76198350141
2018/5/1,102.8542,103.97,15.16,27.59,1710215.61,1273112.43,1743063.79,98.268968218256,97.2670070136708,90.0077622151165,97.5132007564881,97.6521214373947,102.932769674077,105.83908935642,108.707996498046,103.745614667728,94.5198764566616,99.5823995249585,101.62,116.84895729123,124.298161858283,124.192487417454,99.0895570787578,32193.6744425459,1888.06808038043,2122.21034024002,70283.2327021321,532353.978525425,234.14225985959
2018/6/1,102.4292,103.44,14.06,25.13,1731176.11,1291534.16,1770178.37,98.6307596037069,97.6058971,90.9110952839918,97.9410382626968,97.9778112167608,102.935020135824,106.161277163042,108.819162931831,103.849956751789,94.6174496350637,100.001935373578,101.71,117.142702737928,125.007887488188,124.518715934736,99.4297726015216,32280.2959983541,1778.5954132871,2132.5405964161,70588.425146217,533648.562277377,353.9451831
2018/7/1,101.9893,100.22,14.29,24.66,1741463.5,1306067.38,1776196.11,98.6147218541618,97.7799755978285,91.6383071729996,98.0417705771041,97.960563220169,103.141092151138,106.16620742261,109.149027167139,103.746670882564,94.9058240181389,100.098474822435,101.92,117.328116623083,124.802470520718,124.625954090303,99.4645650839016,32808.5550107079,1864.62095109481,2086.22324016296,70594.0714738158,537744.787035035,221.60228906815
2018/8/1,101.5672,99,13.58,22.71,1752364.77,1318821.67,1788670.43,99.1571946112186,98.185595837796,92.4844649837263,98.7604668650151,98.2245300086249,103.346759794355,106.378747962917,109.803902630122,104.159481109129,95.2866949793443,100.537213224805,102.03,117.791500314138,126.133123426838,124.987854638594,99.6692217804707,32978.5615380305,1854.94692858114,2095.81551563103,70832.7413997389,536112.63143661,240.86858704989
2018/9/1,101.089,99.17,14.07,22.54,1761267.23,1332662.88,1801665.58,99.7301382252343,98.931829773874,94.3155174978332,100.278372626862,98.7717032644317,103.552013858045,106.697146198865,109.808441977716,104.469285817613,95.2871641260506,101.198805590509,102.03,118.120587676512,127.469202661735,125.223232515558,99.9458761255959,32964.6982638517,1853.8275483303,2167.09707310171,70957.2962008984,539926.979251388,313.26952477141
2018/10/1,100.534,98.77,13,20.37,1764802.43,1339633.14,1795561.6,100.045681389124,99.3672468583367,96.9097493358314,101.129299473631,98.9772514402834,103.65515020903,106.695975939521,110.02740934099,104.565431173322,95.0992927130844,101.829081226253,101.99,118.315850205754,127.490977509811,125.389593051919,100.685283591839,33171.0761603143,1929.18161061125,2162.83420623784,71273.8508416437,539225.016782253,233.65259562659
2018/11/1,100.0294,98.7,12.96,21.05,1774309.53,1352127.25,1813175.07,99.98451593,99.1439091771357,95.6002321224827,100.164347884248,98.9212479461022,103.862147073574,106.903003547593,110.355429422576,104.57008102166,95.3872876558459,101.683173674015,101.97,118.200425693336,126.878699104097,125.643193481827,99.7802445696855,33048.7360739543,1742.00045896008,2102.90360093265,71580.2412948653,538707.070760278,360.90314197257
2018/12/1,99.7421,99.33,12.44,20,1775225.73,1362966.65,1826744.22,98.8631341447403,97.8043747437494,92.0286413523074,97.5973448340168,98.4027140412657,103.963939433413,107.006414214728,110.68660550573,104.566451478912,95.2925725627234,100.945640003284,101.87,118.161951061421,127.153100705272,125.706837908058,98.0533749873758,33141.4808159892,1518.62075090013,1996.85790612898,71744.1186683281,540178.627883792,478.23715522885
2019/1/1,99.82,99.87,12.99,20.25,1807904.35,1395256.12,1865935.33,98.6228787734405,97.1323123558641,90.6487041099075,96.0424576300647,97.823388536402,103.529338437238,106.843508464688,110.751489659234,103.92865766611,94.5254100730199,99.8351256243046,100.58,118.247163675867,127.002931582319,126.327172705383,97.7853345004057,33466.985768182,1702.08184846653,2127.38772803044,73338.4189322043,541147.758559121,425.30587956391
2019/2/1,99.7148,100.81,14.8,24.56,1820994.57,1404113.93,1867427.45,98.476083129789,96.9413763443046,92.4652087049164,96.2307209564291,97.6069434002505,103.434761978012,106.973593815344,110.860934423671,103.83494790436,94.1479676955039,99.737342210368,100.81,118.360644508417,126.020892176178,126.6309356,98.2100788017314,33692.7354541522,1751.1274054474,1994.01156416013,73249.1013127947,543829.210321045,242.88415871273
2019/3/1,99.5033,101.57,15.51,26.06,1838226.71,1421057.41,1889412.14,98.5331130636304,97.1376043910032,93.44925567,96.303499888225,97.9508685718875,103.544846166323,107.303440576808,110.654051811653,103.949519312745,94.1480723373028,99.8908821157376,101.01,119.001382236374,129.575630173042,126.860398715294,98.2644505705072,34744.361812774,1654.90779327044,2173.69946739009,72807.5532586106,548684.845473803,518.79167411965
2019/4/1,99.2425,101.83,15.45,24.45,1840833.102,1431217.673,1884670.33,98.8183708558272,97.5936978324845,94.1945472393214,96.5610754525572,98.2296307223078,103.753255433533,108.056294473855,110.334930801278,103.950754196935,93.9565506982681,99.8092987141785,101.14,119.552180763444,131.910317242941,127.029370467989,98.0691435373211,35150.8158042953,1880.64751756374,2039.6319337157,72721.7651085755,549856.873621142,158.98441615196
2019/5/1,98.8373,100.49,13.41,22.93,1853009.96,1443054.975,1891153.7,98.8585820275655,97.8506090557528,95.4982357102386,96.9281215519492,98.1403820445816,103.859164601144,108.167549322261,110.338616445517,104.160597126399,93.7637174450083,99.7815643240084,101.06,120.080471159542,134.145224290784,127.246535298698,98.1874823743008,35073.6999033985,1730.35711112079,2139.77932466574,73190.7905661293,549874.817176952,409.42221354495
2019/6/1,98.5156,99.1,13.81,23.42,1875680.15,1459691.47,1921360.19,98.6307596037069,97.3130794094976,95.0020945717714,95.8842764591802,97.9778112167608,103.861435317047,108.496825260629,110.56026953874,104.369206535548,93.7658925883481,99.7019295674576,101.09,120.351634557225,135.874643315572,127.558662868528,97.6010471605263,35192.7163978608,1644.54388684857,2090.1287471342,73454.9601553634,555212.963140946,445.58486028563
2019/7/1,98.3944,99.33,13.88,23.67,1882100.124,1470249.184,1919410.82,98.3188776885993,97.0955157686437,94.5707330025356,95.1985592303681,97.7646420937287,103.966220888347,108.289531571062,110.567964520312,104.576644249624,93.7669541299212,99.4978839735008,101.09,120.538612425788,136.060110346372,127.819550288686,97.2391428256826,35474.8051050816,1756.81120126051,2130.52764492208,73674.2143784339,553730.203127489,373.71644366157
2019/8/1,98.4148,97.76,13.69,23.81,1900147.95,1482337.851,1935492.43,98.3639370543288,96.9091830919046,95.0740300032706,95.3038505247395,97.4387337685559,104.070187112915,109.144595409953,110.792137753793,104.784437995783,93.3809610797574,99.230229452882,101.11,121.019378139216,138.551195025991,127.892010676797,97.2618354088537,35631.1926507735,1753.70297299034,2078.64018745084,74137.308504991,554796.351112476,324.9372145
